1.8738174229e+00	1.9403442496e-01	6.0508272075e-11	9.4143366208e-11
1.8738174229e+00	2.4201282648e-01	6.0869153898e-11	9.4710099766e-11
1.8738174229e+00	3.0185472600e-01	5.8607873251e-11	9.1214968890e-11
1.8738174229e+00	3.7649358068e-01	5.9884773594e-11	9.3191990668e-11
1.8738174229e+00	4.6958819618e-01	5.9058622429e-11	9.1919830654e-11
1.8738174229e+00	5.8570208181e-01	2.3250932252e-08	3.5834217492e-08
1.8738174229e+00	7.3052715427e-01	6.3354745025e-11	9.8540052202e-11
1.8738174229e+00	9.1116275612e-01	6.2074525408e-11	9.6564738751e-11
1.8738174229e+00	1.1364636664e+00	6.1064384566e-11	9.5003004304e-11
1.8738174229e+00	1.4174741629e+00	5.9265993864e-11	9.2221067168e-11
1.8738174229e+00	1.7679694142e+00	5.5113254746e-11	8.5798238476e-11
1.8738174229e+00	2.2051307399e+00	4.3179694746e-11	6.7346567703e-11
1.8738174229e+00	2.7503878409e+00	-2.0094057729e-11	-3.0460752853e-11
1.8738174229e+00	3.4304692863e+00	2.3630049210e-10	3.6580449009e-10
1.8738174229e+00	4.2787127507e+00	1.4025160532e-10	2.1732267894e-10
1.8738174229e+00	5.3366992312e+00	1.3029059825e-10	2.0188134169e-10
1.8738174229e+00	6.6562913530e+00	1.3285188489e-10	2.0576719249e-10
1.8738174229e+00	8.3021756813e+00	1.4149555856e-10	2.1900977578e-10
1.8738174229e+00	1.0355033665e+01	1.5518887906e-10	2.3998495311e-10
1.8738174229e+00	1.2915496650e+01	1.7431447736e-10	2.6923773698e-10
1.8738174229e+00	1.6109078842e+01	1.9998351104e-10	3.0840808374e-10
1.8738174229e+00	2.0092330026e+01	2.3394065282e-10	3.6006278569e-10
1.8738174229e+00	2.5060509655e+01	2.7867029894e-10	4.2782430509e-10
1.8738174229e+00	3.1257158497e+01	3.3764055527e-10	5.1669047489e-10
1.8738174229e+00	3.8986037025e+01	4.1570404265e-10	6.3356346394e-10
1.8738174229e+00	4.8626015801e+01	5.1971292418e-10	7.8806282878e-10
1.8738174229e+00	6.0649647747e+01	6.5943585439e-10	9.9374256740e-10
1.8738174229e+00	7.5646332755e+01	8.4889472359e-10	1.2698796202e-09
1.8738174229e+00	9.4351210138e+01	1.1082695788e-09	1.6440542735e-09
1.8738174229e+00	1.1768119524e+02	1.4665466273e-09	2.1557987968e-09
1.8738174229e+00	1.4677992676e+02	1.9650961170e-09	2.8616402847e-09
1.8738174229e+00	1.8307382803e+02	2.6623445483e-09	3.8418892708e-09
